session_id,timestamp,velocity,acceleration,echo_index,echo_amplitude,echo_width,Peak Frequency,Spectral Centroid,Trend_5,Mean_5,Centroid_Trend_5,Trend_10,Mean_10,Centroid_Trend_10,Trend_25,Mean_25,Centroid_Trend_25,Trend_50,Mean_50,Centroid_Trend_50,calc_dist_m,ttc,label
people,1251030.375,0.1173012502487452,0.0270313901731193,17877.0,288.73192,4.0,40859.375,230961.17802924215,488.0,17071.8,-14633.157552319026,2803.0,16521.5,-58329.838150056166,1414.0,12165.32,-11986.473154792504,3495.0,12790.66,-9757.354199906462,1.5697436159999998,,not_towards
people,1251230.125,0.1173787536588979,0.0257027660316202,16623.0,334.90686,6.0,39804.6875,235704.50458497327,-1483.0,16918.6,26125.54429078658,1140.0,16676.4,-40844.97156515141,9.0,12171.72,-60360.85020867421,178.0,12835.48,1588.7263619847945,1.459632384,,not_towards
people,1251430.875,0.0839780639751073,0.0160568215231296,15484.0,273.68448,2.0,41171.875,181065.02746855884,85.0,16394.2,-49408.99543522642,-1515.0,16676.5,-81639.06347817476,1697.0,12126.52,-2595.2787465255824,-1883.0,12816.26,-39175.888161188486,1.3596190719999999,,not_towards
people,1251661.0,0.0401007103470221,0.0041386242719771,14402.0,261.33846,14.0,40585.9375,193066.34147647876,-2186.0,16194.8,-31683.794595989748,-39.0,16416.8,-39672.452410379075,641.0,12151.12,-8147.455328908865,-1728.0,12756.96,-16407.88121593013,1.264610816,,not_towards
people,1251861.875,-0.001034287268492,-0.0063850386192517,12968.0,253.10632,14.0,41171.875,196515.1667888294,-4909.0,15470.8,-34446.01124041277,-4891.0,16269.5,-60790.87012869379,1641.0,12119.4,4665.001343561831,-4264.0,12693.72,12002.97537988433,1.138694144,,not_towards
people,1252061.625,0.0334438823078744,0.0025915927080969,11877.0,400.4325,15.0,41171.875,279986.7917249756,-4746.0,14270.8,44282.28714000236,-5512.0,15671.3,34392.45614341443,1457.0,12141.4,28012.29575117564,-4279.0,12586.62,70349.55099287699,1.042895616,,not_towards
people,1252290.75,-0.0862199883900753,-0.0276264609962282,5888.0,233.91802,18.0,40937.5,187185.7461174871,-9596.0,12123.8,6120.718648928276,-12218.0,14521.2,-22393.214176699577,-2131.0,11960.12,-80217.14959229282,-10394.0,12381.26,-21226.677620666393,0.517013504,,not_towards
people,1252512.125,-0.1782293457381572,-0.0492104517647344,6769.0,232.98474,16.0,40976.5625,179000.42710962417,-7633.0,10380.8,-14065.914366854588,-8630.0,13387.5,-51473.59579416108,1924.0,11910.12,-90258.2705077159,-8058.0,12191.0,-12574.490260697115,0.5943723519999999,,not_towards
people,1252741.5,-0.2827929074416869,-0.0726371560111134,3676.0,321.1647,14.0,40898.4375,170998.86826591162,-9292.0,8235.6,-25516.298522917787,-12912.0,12215.2,-53751.26780655689,640.0,11863.36,-3006.555142674333,-11651.0,11967.98,-14167.887113075732,0.322782208,1.0103166766262373,towards
people,1252966.75,-0.3950654655263954,-0.0967037280235415,986.0,314.62172,17.0,40781.25,174529.24350465898,-10891.0,5839.2,-105457.54822031665,-16891.0,10655.0,-56431.934524583194,-1194.0,11781.36,-87135.14564241291,-13415.0,11681.16,-39496.07321883092,0.086578688,0.213567893525986,towards
people,1253216.25,-0.5083690306345305,-0.1190396226803766,22.0,97.74954,20.0,41054.6875,252856.970150402,-5866.0,3468.2,65671.2240329149,-16601.0,8869.5,17152.46556542875,-41.0,11695.04,88199.56879474936,-12004.0,11393.58,84168.800732276,0.0019317759999999998,0.0037982591481017613,towards
people,1253422.375,-0.5995415391387718,-0.1357076196297683,44.0,67.12394,15.0,40390.625,293592.0914877272,-6725.0,2299.4,114591.664378103,-15440.0,7211.6,112527.06401916836,-329.0,11694.28,94.81650648353389,-11720.0,11153.94,111409.34016846448,0.0038635519999999997,0.006439484267410743,towards
people,1253934.375,-0.4188496657274895,-0.0741355962825714,16293.0,309.49082,3.0,40937.5,228075.0334202328,12617.0,4204.2,57076.16515432118,1891.0,7292.5,35008.691943754035,-212.0,12331.08,-38388.79567138411,4299.0,11244.52,-60776.61005227003,1.430655744,2.747581142581608,towards
people,1253979.0,-0.2679444461858209,-0.036219083969011,17342.0,260.42782,4.0,40976.5625,234050.24414214937,16356.0,6937.4,59521.00063749039,4374.0,7586.5,37535.07735331997,7304.0,12364.56,-41892.20382868263,6555.0,11351.48,-37205.49621095069,1.522766336,4.384099216131635,towards
people,1254141.625,-0.154281713274298,-0.006792486491506,17624.0,335.93756,4.0,40820.3125,253094.04410733428,17602.0,10265.0,237.07395693226135,5747.0,8052.1,-26892.747617641347,6137.0,12668.0,-27915.942652464782,7566.0,11488.22,-22355.76926251565,1.547528192,,not_towards
people,1254341.625,-0.0598812588960988,0.0168447339340633,18411.0,493.07266,3.0,41250.0,241452.4480879382,18367.0,13942.8,-52139.643399789,12523.0,8705.5,54266.701970451075,3337.0,12944.96,-47838.56809136015,9836.0,11655.28,-36628.75874784106,1.616633088,,not_towards
people,1254751.25,0.0217376871501742,0.0352313023777979,16396.0,433.44038,3.0,40976.5625,207422.20362726887,103.0,17213.2,-20652.829792963923,9627.0,9756.3,28421.7765176447,913.0,12997.84,-69127.27252285581,8981.0,11811.7,29320.69833719381,1.439699968,,not_towards
people,1254796.125,0.065678594993247,0.045655441320629,13439.0,222.06716,4.0,40859.375,227654.1157433061,-3903.0,16642.4,-6396.128398843284,9763.0,10423.3,56655.24747739447,-3560.0,12916.08,-35049.975203427515,6830.0,11932.18,64519.15658300195,1.180051712,,not_towards
people,1254991.25,0.1007724095176176,0.0521253977715737,15720.0,256.54474,16.0,40507.8125,183833.8394728781,-1904.0,16318.0,-69260.20463445617,14734.0,11627.7,9304.595968219131,1279.0,12864.92,-48904.95441397972,9927.0,12114.4,-79462.10344028546,1.3803417599999999,,not_towards
people,1255221.25,0.1164851569474311,0.053048999699551,15219.0,271.62984,16.0,40585.9375,166226.22191823332,-3192.0,15837.0,-75226.22616970487,15197.0,13051.0,-86630.7482321687,-2640.0,12896.04,-91079.81499928988,8916.0,12302.92,-100084.15002692968,1.336349952,,not_towards
people,1255420.5,0.1861468094512217,0.0677435784534404,13399.0,373.6927,15.0,41054.6875,263502.12332149345,-2997.0,14834.6,56079.919694224576,13355.0,14388.7,-30089.96816623374,-3990.0,12717.64,17907.787739932246,-4047.0,12444.84,-9338.805240048445,1.176539392,,not_towards
people,1255651.875,0.156339193794739,0.0564083626773133,11877.0,228.3679,14.0,41093.75,183017.86128178655,-1562.0,13930.8,-44636.25446151954,-4416.0,15572.0,-45057.17213844624,-6229.0,12497.16,-26561.09901240014,-4672.0,12333.46,-68673.23105655098,1.042895616,,not_towards
people,1255881.375,0.2154856577583404,0.0679335068711784,11159.0,409.331,15.0,40898.4375,276699.3776086611,-4561.0,13474.8,92865.53813578296,-6183.0,15058.6,42649.1334665117,-4240.0,12219.28,46225.35470487582,-6273.0,12225.66,3828.917859386944,0.9798494719999999,,not_towards
people,1256126.75,0.1439634638820001,0.0459407048689579,8452.0,244.91058,16.0,40546.875,177259.7201808562,-6767.0,12021.2,11033.498262622888,-9172.0,14169.6,-75834.32392647807,-8136.0,11941.4,-47490.4158916123,-8894.0,12046.06,-97150.74060511214,0.742153216,,not_towards
people,1256321.75,0.0592645836978282,0.0225877534460983,6790.0,228.15502,18.0,40820.3125,183720.09704157495,-6609.0,10335.4,-79782.02627991847,-11621.0,13086.2,-57732.35104636321,-11087.0,11549.48,-47241.0809876672,-9964.0,11834.94,-62953.08627517815,0.59621632,,not_towards
people,1256520.875,-0.027401975014163,-0.0001606074259311,4689.0,312.09566,14.0,40546.875,166491.38673172164,-7188.0,8593.4,-16526.474550064915,-11707.0,11714.0,-40930.816895547236,-11934.0,11021.96,-69213.11785325164,-11774.0,11593.64,-76456.26445231304,0.411731712,,not_towards
people,1256751.0,-0.1221647435327412,-0.0238133125023497,2979.0,327.42676,16.0,41054.6875,168511.4511896008,-8180.0,6813.8,-108187.92641906028,-10460.0,10372.3,-59142.66455370528,-12505.0,10476.2,-12553.576278958031,-13635.0,11323.96,-127553.90360404667,0.261580032,,not_towards
people,1256977.125,-0.2164012822636592,-0.0459993068251929,1084.0,273.93628,16.0,40742.1875,181115.80806849705,-7368.0,4798.8,3856.0878876408383,-14636.0,9136.8,-2718.031404381065,-13318.0,9900.2,-11950.533407981711,-12703.0,11013.36,-2544.4981465873716,0.09518387199999999,,not_towards
people,1257167.0,-0.3111226375406547,-0.0674802780920749,29.0,154.92084,2.0,40898.4375,192799.43271506327,-6761.0,3114.2,9079.335673488298,-15190.0,7567.7,26573.210796829953,-12939.0,9325.28,-3715.734073766129,-13732.0,10738.2,-8414.36409032435,0.002546432,0.008177404957215657,towards
people,1257374.75,-0.39856481508779,-0.085842866184501,44.0,79.27488,20.0,40234.375,270537.0320070023,-4645.0,1765.0,104045.64527528064,-13355.0,6050.2,7034.908685508824,-11833.0,8808.32,-9449.759717973357,-11283.0,10463.86,78686.8665617347,0.0038635519999999997,0.009683562251295415,towards
people,1257565.375,-0.4686237750156911,-0.099291056065681,45.0,79.2716,20.0,40351.5625,274801.8744545695,-2934.0,836.2,106290.42326496867,-11832.0,4714.8,91784.01317278291,-5843.0,8335.04,87616.12833708237,-10375.0,10238.22,22827.37848076949,0.00395136,0.008424320123263187,towards
people,1258021.625,-0.5240974373455365,-0.1018181046458332,35.0,58.12558,20.0,117.1875,301145.1615425599,-1049.0,247.4,120029.35347406288,-11124.0,3530.6,24445.78393389884,-6734.0,8100.92,122144.73443293574,-7984.0,10030.52,33742.26583277999,0.0030732800000000003,0.00586061144321653,towards
people,1258069.125,-0.3029520806319004,-0.0457085096654151,16434.0,257.7958,2.0,40781.25,284695.4294045097,16405.0,3317.4,91895.99668944645,7982.0,4058.1,107435.70922365352,12758.0,8487.52,113696.5611385981,11589.0,10198.82,15436.731787169643,1.4430366719999999,,not_towards
people,1258258.75,-0.1714124462422611,-0.0108268188228465,16394.0,315.66836,17.0,41171.875,198811.220665394,16350.0,6590.4,-71725.81134160829,9604.0,4852.3,15091.123623819003,15408.0,8996.24,24281.977160735,13358.0,10429.8,24805.79725680803,1.4395243519999998,,not_towards
people,1258689.0,0.007465869196145,0.0345943467135959,16263.0,365.10152,13.0,40859.375,253840.48358411083,16218.0,9834.2,-20961.39087045865,11574.0,5799.6,87349.0968523892,16241.0,9607.32,983.5134337088092,14083.0,10694.34,-7823.905562961067,1.428021504,,not_towards
people,1258732.375,0.0878278525069539,0.0541068209152092,15509.0,257.12958000000003,5.0,39843.75,196357.38957789604,15474.0,12927.0,-104787.77196466389,12530.0,6881.6,27845.93838829524,15465.0,10226.8,-97234.70190983114,15446.0,10960.92,31699.98822224338,1.361814272,,not_towards
people,1258961.5,0.156046672921708,0.0679565701042554,16417.0,253.63772,5.0,40312.5,193955.7464924787,-17.0,16203.4,-90739.68291203098,15333.0,8225.4,12839.938423981686,124.0,10881.72,-34119.28692775406,16044.0,11288.0,-99541.52848876492,1.441543936,,not_towards
people,1259160.125,0.2103041511069182,0.0780907809749667,16822.0,291.94944,5.0,40585.9375,179240.85225987612,428.0,16281.0,-19570.36840551786,16793.0,9799.2,-13558.580455187155,-520.0,10902.88,-54809.39188227325,317.0,11616.98,-87222.97683174079,1.477106176,,not_towards
people,1259618.5,0.2656293013066049,0.0829119824001356,13853.0,245.91986,4.0,40937.5,218147.4188974353,-2410.0,15772.8,-35693.06468667553,13809.0,11181.6,-52389.61310956697,-3771.0,10763.32,-34946.62520989898,3815.0,11563.94,-57795.0290733967,1.216404224,,not_towards
people,1259668.875,0.2746565912659582,0.08410880690931,13975.0,252.7042,4.0,40859.375,194908.0938962729,-1534.0,15315.2,-1449.2956816231308,13930.0,12574.7,-79893.78055829657,-4436.0,10617.36,-46544.35419166528,2488.0,11642.68,-86101.89286352615,1.2271168,,not_towards
people,1259832.125,0.3291681143902572,0.0941965978465619,15039.0,331.36134,12.0,41289.0625,255902.8359816987,-1378.0,15221.2,61947.08948921997,15004.0,14074.1,-45242.32556086121,-1357.0,10482.48,48480.63235442984,-35.0,11713.72,-33388.180197599635,1.320544512,,not_towards
people,1260023.5,0.3748037142997452,0.1010529790667158,14537.0,412.45272,16.0,40429.6875,287735.9269161986,-2285.0,14845.2,108495.07465632244,-1897.0,15524.3,3040.4975116888527,1098.0,10408.12,60081.811172892485,-946.0,11702.98,11186.45076607389,1.276464896,,not_towards
people,1260431.5,0.3315404833265928,0.0801048925881369,11363.0,292.91794,16.0,40898.4375,157775.4794912179,-2490.0,13753.4,-60371.93940621737,-5031.0,15017.2,-41035.74117417605,-4357.0,10325.08,-26058.359981660175,-5636.0,11620.58,-104928.61145551568,0.997762304,,not_towards
people,1260478.375,0.3692797370758235,0.0885311696553194,12142.0,416.1792,14.0,41132.8125,255332.79923117108,-1833.0,13411.2,60424.70533489817,-4121.0,14592.0,1492.3156470602553,-3077.0,10181.96,89106.57731293776,-2299.0,11523.44,22594.00534431325,1.066164736,,not_towards
people,1260672.0,0.3934679228598063,0.0902851457464868,11177.0,340.95186,17.0,41328.125,281503.6089588395,-3862.0,12851.6,25600.77297714079,-4332.0,14083.4,85146.21938094345,-2222.0,10020.28,18001.48563734605,-6682.0,11458.16,24197.572041316307,0.981430016,,not_towards
people,1260901.875,0.4122384707300354,0.0897896334596621,15439.0,370.2663,6.0,250429.6875,296335.1470254594,902.0,12931.6,8599.220109260816,-978.0,14076.4,102379.40053298064,3562.0,10101.88,113317.28574367284,-1950.0,11409.76,50740.81144389819,1.355667712,,not_towards
people,1261131.375,0.4147141621558436,0.0852527475822579,8383.0,333.11258,15.0,40039.0625,286954.47270899784,-2980.0,11700.8,129178.9932177799,-8439.0,13273.0,107713.62044912172,-2776.0,9962.12,10255.095100336766,-9723.0,11229.64,77375.51241481115,0.7360944639999999,,not_towards
people,1261331.625,0.2885098389428796,0.0493588864683939,6830.0,234.37514,16.0,41210.9375,190711.64192218488,-5312.0,10794.2,-64621.15730898621,-7023.0,12273.8,-27435.776975250425,-1622.0,9788.96,13451.921741328668,-8569.0,11004.12,-39762.38098160038,0.59972864,,not_towards
people,1261532.125,0.1648561755482166,0.0158542567056943,6171.0,307.46934,17.0,41015.625,155232.43577670734,-5006.0,9600.0,-126271.17318213216,-7804.0,11505.6,-39675.658119565574,-619.0,9697.72,-28487.66126486764,-10417.0,10819.56,-69517.70029576117,0.541863168,,not_towards
people,1261732.625,0.046825575641265,-0.0146012859484718,4885.0,289.52882,15.0,40468.75,168492.46735337793,-10554.0,8341.6,-127842.67967208146,-10154.0,10596.6,-87410.36862832078,196.0,9621.52,2001.0806216562924,-12992.0,10585.5,-62468.71067586425,0.42894208,,not_towards
people,1261961.375,-0.0621464068343504,-0.0411709457684351,3474.0,332.1672,16.0,40234.375,161828.54533822622,-4909.0,5948.6,-125125.92737077162,-11063.0,9440.1,-125907.38157797237,495.0,9572.92,-6682.905851374584,-13149.0,10297.44,-73875.95924674705,0.305044992,,not_towards
people,1262153.875,-0.1634315511003743,-0.0646723696330913,3203.0,291.98656,17.0,40507.8125,167546.40626637687,-3627.0,4912.6,-23165.235655808006,-8160.0,8306.7,9770.926775158936,2119.0,9581.88,-13569.401802120175,-12281.0,10029.04,-13518.621202181968,0.281249024,,not_towards
people,1262351.875,-0.2493569136362343,-0.083101819201741,1214.0,284.8489,15.0,40664.0625,184413.98517982964,-4957.0,3789.4,29181.549403122302,-10928.0,7291.8,-70918.81405134144,1185.0,9587.08,-8385.44753523363,-13188.0,9743.64,-8652.356296649115,0.10659891199999999,0.4007359527253219,towards
people,1262573.5,-0.1599015024360469,-0.055886710821435,1547.0,385.72824,16.0,40820.3125,265214.53401915485,-3338.0,2864.6,96722.06666577692,-9630.0,6232.3,-16289.074939684651,1503.0,9647.8,-5322.497987847426,-11421.0,9486.54,68699.36723032544,0.135838976,,not_towards
people,1262772.25,-0.0735200972878991,-0.0312740623522245,16336.0,394.70384,3.0,40312.5,277128.1293980822,12862.0,5154.8,115299.584059856,897.0,6748.2,-19207.01762737718,16291.0,10299.48,2326.25494351273,4459.0,9553.9,-2858.66232689342,1.434431488,,not_towards
people,1262990.875,-0.0025156044339079,-0.0116104304737781,19423.0,347.70034,1.0,41093.75,238288.61749231815,16220.0,8344.6,70742.21122594128,11040.0,7146.6,-48665.85521667969,19388.0,11074.6,-62856.54405024176,13535.0,9704.82,51102.87137483104,1.705494784,,not_towards
people,1263222.25,0.0644618952152657,0.0059822000357876,18920.0,362.92432,6.0,40859.375,279700.11836873554,17706.0,11488.0,95286.1331889059,12090.0,8200.3,88988.47644655066,2486.0,11830.0,-4995.3110357741825,12151.0,9965.46,100699.69125911137,1.6613273599999998,,not_towards
people,1263421.125,0.1105821559483284,0.0173259351386551,16075.0,381.95892,2.0,41171.875,249476.39171750285,14528.0,14460.2,-15738.142301651998,9904.0,9124.8,94243.95594079552,-319.0,11815.64,50665.17105210887,12399.0,10151.58,78477.52345159123,1.4115136000000001,,not_towards
people,1263621.5,0.1492472870868391,0.0262139367547891,16493.0,288.20414,6.0,40859.375,265087.036097572,157.0,17449.4,-12041.093300510198,11608.0,10157.0,96594.56874419408,230.0,11819.6,11246.552513461182,15507.0,10407.92,90557.79259291304,1.448217344,,not_towards
people,1263842.0,0.1731198974983121,0.0307840291274018,16408.0,284.34264,6.0,41093.75,253025.5564261068,-3015.0,17463.8,14736.938933788651,12934.0,11309.3,91197.0110878806,899.0,11825.4,56668.16684821076,16386.0,10716.36,168.5862757047871,1.440753664,,not_towards
people,1264040.625,0.1831323546216312,0.0317688829373672,17340.0,370.1933,3.0,41093.75,218716.0720854951,-1580.0,17047.2,-60984.04628324043,14137.0,12695.9,51169.66581911824,923.0,11898.64,24760.325593016372,17296.0,11062.72,-74876.01940223208,1.52259072,,not_towards
people,1264233.375,0.1641824034544664,0.0254289984485865,15334.0,253.81084,6.0,39804.6875,190001.6551911448,-741.0,16330.0,-59474.73652635803,14120.0,13909.0,5587.670011315175,-1488.0,11855.32,10760.8029312687,-959.0,11368.52,-38073.378229087975,1.346447872,,not_towards
people,1264431.875,0.1874710580968872,0.0300465100917316,15183.0,322.59146,14.0,40585.9375,283372.41368196893,-1310.0,16151.6,18285.37758439692,13636.0,15305.9,18157.879662814084,1330.0,11789.76,65224.99478453363,-2159.0,11346.32,49322.16953981956,1.333188864,,not_towards
people,1264691.0,0.213649961991194,0.0347014694172328,15165.0,373.4747,10.0,41132.8125,281924.0436324283,-1243.0,15886.0,28898.48720632147,-1171.0,16667.7,4795.91423434607,1190.0,11842.24,87015.94973615537,-2459.0,11302.78,28829.999525093997,1.33160832,,not_towards
people,1265091.5,0.0952008966945316,0.001532782073856,8513.0,274.35362,14.0,40781.25,180037.79881037129,-8827.0,14307.0,-38678.27327512382,-10910.0,15885.4,-58250.81868194687,-6526.0,11623.76,-75865.03717132742,-9898.0,11120.56,-61414.6492775669,0.7475095039999999,,not_towards
people,1265135.0,-0.0030601638056285,-0.0230966533067383,8218.0,276.28402,17.0,41250.0,153391.10491185868,-7116.0,12482.6,-36610.55027928614,-10702.0,14764.9,-126309.01345687686,-6319.0,11350.92,-134344.8220043399,-8178.0,10916.7,-54031.09871541019,0.721606144,,not_towards
people,1265331.5,-0.0964034207227925,-0.0453775005621448,6841.0,228.38972,15.0,41015.625,192939.8087761395,-8342.0,10784.0,-90432.6049058294,-9234.0,13557.0,-56536.582941363304,-4522.0,11043.08,35164.32928492161,-6598.0,10725.6,-34714.30696716654,0.600694528,,not_towards
people,1265847.0,-0.001862986545096,-0.0161440819765252,2240.0,471.93678,16.0,41054.6875,262805.35746103036,-12925.0,8195.4,-19118.686171397916,-14253.0,12173.5,-2281.6786365416483,-9902.0,10678.16,7472.558229859278,-13480.0,10501.62,78971.51798815225,0.19668992000000002,,not_towards
people,1265890.25,-0.1483632294779524,-0.0522566678693096,1750.0,425.5048,14.0,41015.625,166682.13374125338,-6763.0,5512.4,-13355.66506911791,-14658.0,10699.2,-86343.42268485343,-9427.0,10262.48,-114821.47521758612,-13469.0,10222.22,455.9118230200547,0.153664,,not_towards
people,1266082.5,-0.276652426363963,-0.0815739835718745,761.0,480.1929,17.0,40781.25,145364.19874820177,-7457.0,3962.0,-8026.906163656909,-16579.0,9134.5,-73351.87333729333,-14678.0,9845.84,-150970.94827725762,-12638.0,9933.06,-118137.92457329168,0.066821888,0.23349914738262748,towards
people,1266302.875,-0.3920701592037118,-0.1057713706000131,43.0,610.45908,21.0,40937.5,122938.7256588488,-6798.0,2327.0,-70001.08311729075,-15291.0,7404.8,-67062.92953229602,-8340.0,9230.0,-164015.74705014905,-11834.0,9665.94,-60079.13562293776,0.003775744,0.009617798949559653,towards
people,1266742.375,-0.5174467093466382,-0.1252122183362036,43.0,150.59268,21.0,41250.0,219710.463801315,-2197.0,967.4,-43094.893659715366,-15140.0,5875.7,-63661.949880653934,-6787.0,8896.4,28998.82187913012,-11116.0,9429.26,-56988.91380734608,0.003775744,0.007290444370212991,towards
people,1266786.875,-0.5663270693443446,-0.1358806401279088,24.0,124.37328,2.0,39882.8125,229066.50038814504,-1726.0,524.2,62384.36664689166,-15141.0,4359.8,-52857.54324428324,-6147.0,8624.16,73834.0646114377,-8428.0,9206.56,51806.78020728883,0.002107392,0.0037194974118796935,towards
people,1266978.75,-0.4203294183767215,-0.0933819830240233,14102.0,303.37792,5.0,40937.5,238421.4058143297,13341.0,2994.6,93057.20706612791,5589.0,4253.5,58383.6070039584,9217.0,8941.4,69928.93846095176,7312.0,9319.56,54701.30877275471,1.238268416,2.3384914572293027,towards
people,1267171.875,-0.3021668999022376,-0.0596367539173912,16298.0,311.17544,5.0,40859.375,202630.3604474361,16255.0,6102.0,79691.63478858734,8080.0,5032.0,49239.25553557745,12824.0,9397.92,40801.815109209914,11609.0,9509.72,36138.9737157145,1.431094784,3.5161046286568465,towards
people,1267382.125,-0.1962273690276161,-0.0301861798413845,16527.0,275.41586,4.0,40820.3125,252721.51794033937,16484.0,9398.8,33011.054139024374,9686.0,5862.9,59781.70916419983,13324.0,9920.04,85175.1116739625,13548.0,9746.48,84210.06675073857,1.451202816,,not_towards
people,1267579.875,-0.0929923604866023,-0.0029649486538533,16421.0,303.68018,4.0,40312.5,244210.589569229,16397.0,12674.4,15144.089181083951,14181.0,6820.9,-18594.76789180137,15207.0,10448.76,59796.60438939935,15337.0,10015.32,63094.781500731944,1.441895168,,not_towards
people,1267802.125,-0.0020579991625177,0.0199219997030888,17266.0,342.99152,6.0,40742.1875,238745.89135472843,3164.0,16122.8,324.4855403987458,15516.0,8323.5,72063.75761347506,15719.0,11090.84,-26468.642664426417,17237.0,10338.96,45946.45863966516,1.516092928,,not_towards
people,1268001.875,0.0455307745968257,0.0308381021061716,16133.0,287.26776,5.0,41367.1875,187633.05248142913,-165.0,16529.0,-14997.307966007009,15372.0,9761.8,42268.853733227355,-203.0,11674.28,-89495.07691665308,16089.0,10661.04,-82903.97952557314,1.416606464,,not_towards
people,1268236.125,0.0794467862430648,0.0375275708363903,14761.0,314.51608,3.0,39804.6875,204017.47555942924,-1766.0,16221.6,-48704.042380910134,14718.0,11161.8,81078.74990058044,-4662.0,11611.28,-34271.14193288892,14716.0,10955.38,-70784.39889514024,1.296133888,,not_towards
people,1268461.5,0.0942779459286213,0.0391250042895891,13464.0,236.11344,16.0,40390.625,215367.5663844078,-2957.0,15609.0,-28843.023184821184,13421.0,12503.9,-4342.897416907188,-5456.0,11372.92,-64332.55198432773,13429.0,11223.76,-85777.59515815211,1.182246912,,not_towards
people,1268682.25,0.0825582010568807,0.0340242903398161,12283.0,255.62846,5.0,41250.0,184850.22753414008,-4983.0,14781.4,-53895.66382058835,12259.0,13727.9,-44216.27285400496,-3792.0,11107.44,-64626.164183362765,-4151.0,11468.72,-99845.20187036964,1.0785456640000002,,not_towards
people,1269092.875,0.1840397355686155,0.0557609056369175,11705.0,472.72608,16.0,41757.8125,282068.658215837,-4428.0,13669.2,94435.60573440784,-2397.0,14896.0,43647.252401507285,-4788.0,10932.64,16981.62211826496,-4689.0,11374.14,83257.43755044299,1.0277926400000001,,not_towards
people,1269139.875,0.1332611548911925,0.0425035534336084,10969.0,297.1544,13.0,41250.0,162634.2600435221,-3792.0,12636.4,-41383.215515907126,-5329.0,14582.7,-39996.100403914024,-5439.0,10711.68,-90391.2963825847,-5294.0,11265.64,-91206.22354058872,0.963165952,,not_towards
people,1269302.5,0.1838016978121303,0.0533609057528294,9864.0,304.53138,16.0,40820.3125,307850.9600233218,-3600.0,11657.0,92483.393638914,-6663.0,13939.3,55129.44208298242,-7476.0,10449.92,89134.88793782669,-5645.0,11137.66,111493.57044542576,0.866138112,,not_towards
people,1269819.625,0.0917023563056599,0.0238204026365242,7348.0,253.7967,14.0,40898.4375,177319.30440769793,-4935.0,10433.8,-7530.923126442154,-9073.0,13021.4,-66891.28516153106,-7986.0,10050.24,-12682.350783446893,-9069.0,10974.44,-16636.442084780807,0.6452131839999999,,not_towards
people,1269867.375,0.1398643809371644,0.0354184232612341,7460.0,328.15906,17.0,250820.3125,247646.35028916548,-4245.0,9469.2,-34422.30792667149,-9806.0,12125.3,8900.458934437047,-7723.0,9735.28,-35726.06339280345,-9362.0,10795.3,68405.49802928936,0.65504768,,not_towards
people,1270062.125,0.1814769894722564,0.0439953110550437,6191.0,286.60576000000003,16.0,40390.625,303083.9598375621,-4778.0,8366.4,140449.69979404,-9942.0,11017.8,115450.907356133,-8974.0,9375.6,21159.916205133835,-7662.0,10582.68,84936.54094012681,0.543619328,,not_towards
people,1270471.5,0.0294429252239453,0.0021619160727835,2707.0,247.50726,15.0,40156.25,191459.62413044367,-7157.0,6714.0,-116391.33589287812,-12054.0,9675.2,-12557.851428985568,-5806.0,8877.28,11421.825320072385,-11268.0,10359.76,-3448.4697658292425,0.237696256,,not_towards
people,1270517.75,-0.0816233726158131,-0.0251851112332795,2687.0,281.81548,15.0,40625.0,162283.21760476255,-4661.0,5278.6,-15036.086802935371,-10777.0,8467.8,-53084.348779645254,-5531.0,8644.24,8892.112692903873,-12352.0,10134.0,-93619.61837693617,0.235940096,,not_towards
people,1270888.875,-0.2085675166071744,-0.0541057528650712,610.0,372.18574,15.0,40664.0625,159603.64958396752,-6850.0,3931.0,-88042.70070519796,-11673.0,7182.4,-25246.577950172563,-6231.0,8339.92,-33336.159192172025,-13927.0,9845.42,-128132.27733223104,0.05356288,,not_towards
people,1270932.625,-0.2866040252767308,-0.0727223500618781,673.0,391.73336,16.0,40859.375,156422.65791547383,-5518.0,2573.6,-146661.30192208829,-11032.0,6021.4,-125646.00030036314,-1567.0,8093.2,-106382.69954555652,-10690.0,9568.14,-1352.821575744107,0.059094784,0.20106090856481273,towards
people,1271124.625,-0.3580598488370464,-0.0869423520407563,369.0,319.0643,17.0,40898.4375,171577.48985689238,-2338.0,1409.2,-19882.134273551288,-10600.0,4887.8,8943.229813370272,-1381.0,8018.36,4895.356115639006,-11773.0,9348.26,-83755.3093742787,0.032401151999999996,0.08951798738768053,towards
people,1271345.875,-0.2332392685512209,-0.0511354292501487,15693.0,379.74254,4.0,40859.375,242211.91529384392,13006.0,4006.4,79928.69768908137,5829.0,5360.2,-65639.04472947787,14932.0,8576.08,96847.71654564216,4516.0,9419.28,-39291.693664995575,1.377970944,,not_towards
people,1271781.25,-0.1012949376320617,-0.0129473928244747,16544.0,338.15526,13.0,41093.75,270556.7349526173,15934.0,6777.8,110953.0853686498,9196.0,6028.2,93237.4305449194,16501.0,9207.4,147618.00929376853,1105.0,9526.62,-25778.412072842068,1.452695552,,not_towards
