label,timestamp,velocity,acceleration,echo_index,echo_amplitude,echo_width,Peak Frequency,Spectral Centroid,Trend_5,Mean_5,Centroid_Trend_5,Trend_10,Mean_10,Centroid_Trend_10,Trend_25,Mean_25,Centroid_Trend_25,Trend_50,Mean_50,Centroid_Trend_50
cardboard,689045.5,-0.05170166545201807,-0.007740970708188008,18599.0,379.14816,5.0,250859.375,270632.38267759705,15666.0,10612.6,22210.668976079935,-171.0,10036.3,-22429.861165328184,4255.0,10816.04,9979.55664272391,18376.0,10910.12,141294.54496213203
cardboard,689243.875,0.05430039820529716,0.01919903418538363,19366.0,470.00678,3.0,250625.0,286282.3164953615,9970.0,13899.2,51524.04789604287,9677.0,10095.9,25758.375664668798,2058.0,11016.92,20887.086036174558,19084.0,11292.98,102461.20495468812
cardboard,689445.3125,0.11974144027480094,0.03466566827366953,18346.0,290.10998,4.0,39882.8125,286200.08571051684,12117.0,15689.2,113950.06860957327,-412.0,10961.6,101158.52395400847,1128.0,11058.44,26199.47889676699,12697.0,11654.26,50312.53126400898
cardboard,689666.875,0.17390853000053594,0.04636626970110999,17423.0,313.1305,4.0,40781.25,259182.18742018013,1517.0,17928.0,18438.272678103764,17376.0,10828.1,80388.47916304015,17400.0,11066.64,142991.8251637586,17364.0,11889.74,21139.362328171963
cardboard,689866.3125,0.2206310782409171,0.05581157331447892,17341.0,376.4585,3.0,40351.5625,281632.7283032412,-1258.0,18215.0,11000.345625644142,17305.0,12557.5,54348.35910685611,17318.0,11759.36,113903.85501419625,961.0,12235.38,-14656.90455409349
cardboard,690095.375,0.25970356762121793,0.06244264809638901,16368.0,288.8879,2.0,40351.5625,274014.8156215533,-2998.0,17768.8,-12267.500873808225,13435.0,14190.7,25593.101920036162,16309.0,12413.16,88724.07766022082,-1230.0,12235.14,-25385.25758535182
cardboard,690293.1875,0.3163267303309581,0.07361486838461338,19372.0,526.32602,2.0,250664.0625,291663.897632942,1026.0,17770.0,5463.811922425171,9976.0,15834.6,56905.62903362338,19339.0,13185.68,73727.01276538798,2272.0,12270.62,26168.80226642918
cardboard,690486.4375,0.3205537344045599,0.07108923754708682,16354.0,371.26216,3.0,40742.1875,252303.85342386836,-1069.0,17371.6,-6878.333996311761,10125.0,16530.4,80053.83632292479,13348.0,13838.52,23488.594641210424,43.0,12255.7,-42386.71470981464
cardboard,690686.25,0.3228017339215552,0.06806559498809502,17344.0,318.42652,2.0,40898.4375,275712.35076364205,3.0,17355.8,-5920.37753959914,1438.0,17641.9,34968.43602156569,-506.0,14412.04,-14884.921626182564,4.0,12276.36,3003.615943773999
cardboard,690914.1875,0.1802579179586175,0.028069142307915164,5936.0,233.06842,15.0,40859.375,187956.00160956156,-10432.0,15074.8,-86058.81401199172,-12663.0,16644.9,-82676.3810680355,-10398.0,13935.48,-64583.51489618808,-12434.0,12048.28,-92695.71961129043
cardboard,691114.8125,0.17862745126484947,0.026231080364250283,15736.0,280.5133,13.0,40546.875,237105.80042638473,-3636.0,14948.4,-54558.097206557286,-3630.0,16358.6,-49176.51606897678,-588.0,13911.56,-72635.64982362045,-590.0,11995.6,-25706.956916044466
cardboard,691306.25,-0.0004367010690250195,-0.020396336851122607,510.0,638.9762000000001,17.0,40625.0,125654.37214635733,-15844.0,11176.0,-126649.48127751103,-17836.0,14473.0,-160545.71356415952,-16452.0,13279.0,-130160.9080799101,-17904.0,11679.28,-181095.0029093806
cardboard,691496.9375,-0.17381711008064749,-0.06337837817025677,21.0,259.52996,16.0,41093.75,219659.67420061675,-17323.0,7909.4,-56052.67656302531,-17402.0,12640.5,-39522.51321956338,-16341.0,12601.36,-36347.844962259405,-17779.0,11311.42,-61735.966217325564
cardboard,691703.375,-0.3307873389451542,-0.0999132310345151,3645.0,112.49852,16.0,41093.75,259261.8672900093,-2291.0,5169.6,71305.86568044775,-13696.0,11262.7,-22370.861013231886,-13712.0,12092.68,-31810.94160880844,691.0,11028.32,14735.051815592422
cardboard,691894.25,-0.4583899621015378,-0.12750368238772064,4245.0,140.33722,16.0,40742.1875,249554.86869229868,-11491.0,4831.4,12449.068265913957,-12123.0,9953.1,-24459.9469292546,-12590.0,11568.2,-15412.089889483905,2254.0,11054.14,35721.04036132744
cardboard,692115.4375,-0.5624518960858907,-0.14680522363328216,418.0,131.7295,17.0,40312.5,255797.8683001284,-92.0,1767.8,130143.49615377108,-18954.0,8358.1,-35866.0293328136,-18352.0,10911.52,-37264.37554279683,364.0,11022.68,77699.56637110517
cardboard,692304.9375,-0.41177194813097545,-0.1013605264661745,17438.0,426.30989999999997,3.0,40742.1875,280126.4746717564,17417.0,5153.4,60466.800471139635,1084.0,8164.7,27822.62124788802,7749.0,10858.24,19602.533841063676,13600.0,11370.36,71935.34797185211
cardboard,692504.5,-0.2752805946939424,-0.061426413471875656,18374.0,335.56208,2.0,40898.4375,276969.3525950237,14729.0,8824.0,17707.485305014387,1030.0,8366.7,1257.00183138164,-384.0,11205.64,91927.79083851533,16052.0,11661.08,28667.565274913068
cardboard,692734.6875,-0.15330942789292326,-0.026739781211113783,18289.0,358.8336,1.0,40898.4375,295121.4169544261,14044.0,11752.8,45566.54826212741,12353.0,8461.2,107165.41534486454,18242.0,11186.88,116327.70869728611,15907.0,11980.42,23093.212482235336
cardboard,693174.9375,-0.03302181635350901,0.006527949366250202,17676.0,340.56314,4.0,40859.375,286694.14621215744,17258.0,14439.0,30896.277912029036,1940.0,9635.2,49588.34578577272,17640.0,11892.04,59409.77701577236,1716.0,12286.3,31374.472387669288
cardboard,693221.9375,0.08942900832927746,0.037272003780269194,17074.0,399.35486000000003,4.0,250703.125,253977.30512271274,-364.0,17770.2,-26149.16954904364,16564.0,9769.0,128322.93297635541,14141.0,12573.56,5555.591421195626,1694.0,12308.58,-18164.918032387097
cardboard,693415.1875,0.1539517017391066,0.05171035239026018,17334.0,327.7158,2.0,40078.125,278330.65409447625,-1040.0,17749.4,1361.3014994525583,17313.0,11451.4,58670.979893859505,7938.0,13149.6,43572.38549515762,2999.0,12347.66,34735.62291171469
cardboard,693613.75,0.2114962156870257,0.06363389203601447,17958.0,303.5685,5.0,40976.5625,272383.91759911086,-331.0,17666.2,-22737.49935531523,14313.0,13245.1,13122.050309101556,11729.0,13492.08,100133.90049816729,-365.0,12420.12,-16313.477726380108
cardboard,693815.6875,0.2555397776947591,0.07151202967288442,16331.0,303.42688,2.0,250937.5,265710.57775223267,-1345.0,17274.6,-20983.568459924776,12086.0,14513.7,16155.709059933986,425.0,13896.16,24966.663010156306,-1029.0,12380.28,-37296.87859345478
cardboard,694013.875,0.29787304217967625,0.07863413536178945,19366.0,419.42608,2.0,250234.375,299620.9082001239,2292.0,17612.6,45643.60307741113,18948.0,16025.8,43823.03989999546,767.0,14034.56,28988.52552252682,1012.0,12420.4,-16465.271425417566
cardboard,694205.75,0.3121630996567964,0.07843203450826,16484.0,267.43924,5.0,40898.4375,285628.01315309695,-850.0,17494.6,7297.359058620699,-954.0,17632.4,5501.538481340569,-2882.0,13949.96,-654.3033422645531,2140.0,12383.0,24975.18711822381
cardboard,694403.875,0.3243229299741664,0.07757460164041528,8050.0,466.18142,15.0,40820.3125,193337.40462205914,-9908.0,15637.8,-79046.51297705172,-10324.0,16693.6,-83631.94797296455,-10296.0,13497.32,-92862.6810884577,-9258.0,12257.12,-72057.8258371278
cardboard,694625.6875,0.3219464344601801,0.07260085034272408,12602.0,328.53283999999996,17.0,40468.75,267720.47869767837,-3729.0,14566.6,2009.9009454456973,-5687.0,16116.4,-27400.93825674773,-4821.0,13267.56,8538.29127749824,-4616.0,12163.0,7719.871883928514
cardboard,694819.875,0.12873346414340203,0.019916971119281257,524.0,770.6692,17.0,40742.1875,115959.68463603876,-18842.0,11405.2,-183661.2235640851,-17152.0,14339.9,-170734.4615761187,-16817.0,12591.6,-165673.04366720244,501.0,11829.12,-230.67762038279034
cardboard,695012.625,-0.062129935833130145,-0.029606771600361854,700.0,421.17858,16.0,40820.3125,174170.72976254317,-15784.0,7672.0,-111457.28339055378,-16374.0,12642.3,-79806.57536016958,-15668.0,11925.96,-99844.08585901011,677.0,11842.66,6441.856473498221
cardboard,695231.875,-0.23528879767912556,-0.07202343926021954,3314.0,184.38896,15.0,40625.0,225792.0415602153,-4736.0,5038.0,32454.636938156153,-14020.0,11266.3,-52538.61253426096,-16058.0,11403.8,-65871.85607272672,3255.0,11908.48,40501.303598882834
cardboard,695716.6875,-0.41540184318907425,-0.10847214112787376,5201.0,144.29654,16.0,40937.5,239954.63213579133,-7401.0,4468.2,-27765.84656188704,-12757.0,10053.0,-32429.28546331954,-11153.0,10836.96,-12349.221288077038,5168.0,12011.32,22017.74726823729
cardboard,695760.125,-0.5060189813218897,-0.13001678767364916,4121.0,138.26175999999998,17.0,41210.9375,243790.54789155087,3597.0,2772.0,127830.86325551211,-12210.0,8669.3,-21920.029860681796,-13223.0,10347.64,-31921.802872091183,1115.0,12093.08,14975.289108892932
cardboard,696132.9375,-0.3271738254192477,-0.07338043273026112,16454.0,330.57142,12.0,250312.5,275884.72516775643,15754.0,5958.0,101713.99540521327,-2912.0,8681.6,-23736.183032367437,10518.0,10312.04,87928.72355819488,-1396.0,12362.04,-14712.547222068184
cardboard,696177.375,-0.20869396017145542,-0.04305489811577714,15865.0,290.36474,3.0,250820.3125,276947.5254248088,12551.0,8991.0,51155.483864593494,-619.0,8331.5,-8680.487728288164,129.0,10709.2,39841.72499842406,-469.0,12322.34,24408.008919059153
cardboard,696553.875,-0.0851180895360262,-0.008303254035971708,17338.0,412.86724,4.0,250468.75,289857.27845332003,12137.0,11795.8,49902.646317528706,9288.0,8416.9,96519.87383126089,16828.0,10773.28,164202.90630696272,1014.0,12342.42,-19884.171796685143
cardboard,696597.375,0.00872925947872219,0.015121543147030125,16848.0,408.29752,4.0,250625.0,310738.91788714315,12727.0,14125.2,66948.36999559228,4246.0,9296.7,43018.439189464785,16827.0,11426.8,91079.2436865264,-114.0,12352.9,54923.63766087571
cardboard,696794.25,0.08609103874771784,0.03369744769995186,17669.0,317.66308,4.0,40937.5,291538.5145190833,1215.0,16834.8,15653.78935132688,17145.0,9803.4,175578.82988304456,14024.0,12132.72,32276.647229074006,1307.0,12367.04,35530.99535620716
cardboard,696992.9375,0.14591845917628313,0.0470176191025163,17351.0,329.88404,2.0,41250.0,292136.8855615737,1486.0,17014.2,15189.360136764939,16651.0,11486.1,117966.15579903056,13106.0,12680.96,42582.016869275045,-6.0,12386.82,1064.0766627559788
cardboard,697402.625,0.2048789993010378,0.056940873538462305,16359.0,348.3556,5.0,40273.4375,273896.4384978114,-979.0,17113.0,-15960.83995550865,13045.0,13052.0,48104.39693759609,15941.0,13165.52,18098.570197682973,-476.0,12366.86,8929.479916028795
cardboard,697449.625,0.23623298640600932,0.06410876318033332,16371.0,377.5967,4.0,250585.9375,293486.8094047507,-477.0,16919.6,-17252.108482392447,11170.0,14357.7,53532.17726895938,-1067.0,13803.64,13360.33473299432,-2399.0,12357.58,424.56556182546774
cardboard,697643.8125,0.26850394304192393,0.06907900174696205,17380.0,373.14906,2.0,40898.4375,278771.9566376545,-289.0,17026.0,-12766.557881428802,13259.0,15575.6,34981.40874610364,-994.0,13801.32,1802.6040426308173,7691.0,12329.78,18248.015806961805
cardboard,697844.5,0.2869120794146115,0.07022201274662324,11419.0,199.31222,14.0,40625.0,270217.94569910347,-5932.0,15776.0,-21918.93986247026,-5035.0,16305.4,-5666.779468652967,-6870.0,13523.12,-24903.471255322627,-7339.0,12364.38,85176.3839425951
cardboard,698043.3125,0.3145545528871318,0.0736716961574152,15821.0,350.16598,13.0,250859.375,274152.69942438335,-538.0,15470.0,256.2609265719657,-44.0,16242.1,-2794.8260004254407,-1855.0,13424.4,-12541.446787774097,15774.0,12305.64,95358.99116724337
cardboard,698239.6875,0.13702729358811808,0.025151068268361054,953.0,477.11212,16.0,40859.375,140999.61653199088,-15418.0,12388.8,-152487.19287275983,-16385.0,14750.9,-148857.66192132916,-16121.0,12755.48,-112977.68859072187,917.0,12323.76,-86284.75266439421
cardboard,698460.5,-0.048340001103324814,-0.023179969551854265,1013.0,68.80382,15.0,41093.75,284732.8784156894,-16367.0,9317.2,5960.9217780348845,-15835.0,13118.4,-26006.039471453754,-16321.0,12113.04,6402.224321213143,-1920.0,12343.3,36311.16471417228
cardboard,698680.6875,-0.21771652599830904,-0.064788773760931,205.0,92.71974,17.0,41171.875,276611.22821565997,-11214.0,5882.2,6393.282516556501,-17464.0,11454.1,-14927.286303423345,-17753.0,11427.88,4227.310616549104,-9191.0,12288.74,41852.95961634134
cardboard,698872.8125,-0.3548992805169219,-0.09639777000202152,10867.0,139.99338,17.0,40703.125,249468.66619569837,-4954.0,5771.8,-24684.033228684973,-6484.0,10773.9,-42668.21936587535,-5464.0,11144.24,-16241.911556534295,4638.0,12318.16,77218.6490947548
cardboard,699096.75,-0.19183278360025033,-0.04959325601099578,16684.0,437.68664,5.0,40664.0625,267508.2857917522,15731.0,5944.4,126508.66925976134,325.0,10707.2,-6388.152706059162,-2682.0,11158.36,-32112.62240837165,778.0,12527.26,26764.371049675858
cardboard,699321.5625,-0.08707738541990308,-0.02023201551504507,18297.0,329.30884000000003,5.0,40898.4375,255192.54234925707,17284.0,9413.2,-29540.336066432326,1926.0,10901.0,-38294.267055493634,1813.0,11115.6,-30435.470803839882,-302.0,12575.08,-15439.840328339982
cardboard,699523.125,-0.0031302707912767985,0.002055661056601432,17370.0,333.96500000000003,3.0,40937.5,270088.3248178532,17165.0,12684.6,-6522.9033978067455,-10.0,11000.9,-8683.631819801289,9320.0,11151.04,76750.92019579408,-1996.0,12550.5,-16193.991677508282
cardboard,699769.1875,0.09317007756860307,0.026279551074645476,16446.0,372.78832,3.0,250937.5,298172.43402529403,5579.0,15932.8,48703.76782959566,5027.0,10907.5,27954.488326190563,3844.0,11486.88,30451.955327615666,-1900.0,12492.1,11972.348314777191
cardboard,699965.0,0.1375681493623282,0.036195681489840224,16512.0,305.85328,5.0,40898.4375,258827.51703608403,-172.0,17061.8,-8680.768755668192,691.0,11416.8,-15325.18238829932,15988.0,11643.28,142867.83240004527,-911.0,12455.42,-354.67038409609813
cardboard,700161.8125,0.17833091369607407,0.04469292191712865,19318.0,444.80468,2.0,40859.375,276881.59588758653,1021.0,17588.6,21689.053538329463,18365.0,11766.5,135881.97935559566,18618.0,12395.04,102710.86612504337,1977.0,12493.32,-4751.132415654662
cardboard,700361.1875,0.2275235881508431,0.05487284050799327,18370.0,430.01932,4.0,250859.375,303704.35564386135,1000.0,17603.2,33616.03082600812,17357.0,13508.2,18971.47722817195,15056.0,13101.84,77912.31408364605,2002.0,12513.9,29689.540022308065
cardboard,700610.5625,0.28717704006407696,0.06648485662429003,18385.0,377.23928,2.0,250390.625,268385.5745586143,1939.0,17806.2,-29786.859466679743,18180.0,15245.4,-8225.653657045681,13184.0,13704.68,28430.94242282296,-987.0,12554.24,-23278.323074327724
cardboard,700804.1875,0.2898576852210241,0.06391149204568623,16537.0,318.39808,4.0,40976.5625,255708.55262934582,25.0,17824.4,-3118.9644067382033,5670.0,16878.6,6239.886433647451,12416.0,14158.12,11918.004737794952,183.0,12497.54,3404.69920547746
cardboard,701001.75,0.28811092575020547,0.06028161022468477,16325.0,272.01236,2.0,40390.625,260320.3544961811,-2993.0,17787.0,-16561.241391405434,-359.0,17424.4,-7187.931295571121,-129.0,14646.28,-15564.370671575336,-1019.0,12496.96,-15391.996267460956
cardboard,701201.9375,0.28643327656896894,0.0568079787391754,17346.0,302.74942,1.0,40781.25,269163.3445188984,-1024.0,17392.6,-34541.01112496294,-951.0,17490.6,13970.802169641334,1481.0,14681.96,-7784.180905910383,11410.0,12497.0,81207.34290933685
cardboard,701402.1875,0.28088885972375877,0.05252821589737823,17342.0,323.7232,2.0,40937.5,277633.8611964253,-1043.0,17187.0,9248.28663781099,-28.0,17395.1,7545.536378572055,4.0,14741.04,-12223.417256894754,1606.0,12725.12,40528.06077004055
cardboard,701645.0,0.2667260760233835,0.04571980263292186,14363.0,375.94364,11.0,41093.75,288001.639990739,-2174.0,16382.6,32293.087361393176,-2083.0,17094.4,-10170.79403455503,-2485.0,14622.04,-22737.27789640415,13853.0,12697.66,162347.26784438168
cardboard,701839.25,0.05205263344875549,-0.0108124294272769,124.0,564.84204,16.0,40859.375,137215.75248976273,-16201.0,13100.0,-123104.60200641837,-16388.0,15462.2,-121611.7645463213,-17545.0,13953.08,-154322.76202932058,103.0,12689.94,-82443.92171085402
cardboard,702032.25,-0.14867972947932623,-0.06106896187525372,603.0,291.72964,16.0,41015.625,196258.70104962977,-16743.0,9955.6,-72904.64346926863,-18715.0,13871.3,-80622.89483795676,-16748.0,13270.44,-95878.18451194395,-3042.0,12701.58,-63003.166240379534
cardboard,702223.875,-0.3232255133903518,-0.10230823949843915,41.0,196.99772000000002,13.0,40976.5625,211717.49893558826,-17301.0,6494.6,-65916.36226083702,-18329.0,11943.6,-91986.85670827309,-16318.0,12578.04,-62178.939562223124,-4204.0,12629.5,-37837.369756710425
cardboard,702416.0,-0.46519888730639414,-0.13332595052607393,410.0,166.14792,17.0,40937.5,232983.2093947643,-13953.0,3108.2,-55018.4305959747,-17975.0,10147.6,-35402.36516384999,-15961.0,11940.08,-60503.6000099864,-8.0,12552.8,-22814.658905364107
cardboard,702653.9375,-0.3605999957202872,-0.09873592880046234,15909.0,263.72744,4.0,41015.625,258186.5537246983,15785.0,3417.4,120970.80123493556,-628.0,9900.0,2478.0010953524616,-1471.0,11921.6,-20585.402912956226,-1529.0,12862.62,-21939.920947058097
cardboard,702850.375,-0.2532495939018785,-0.06657489341402435,17383.0,343.4984,2.0,250664.0625,305278.17186352756,16780.0,6869.2,109019.47081389779,1058.0,9984.6,44957.81736734646,5964.0,11921.72,35060.22616442409,-991.0,12861.52,28308.819268503867
cardboard,703042.8125,-0.17240305129276665,-0.04279753432464113,16390.0,350.29107999999997,3.0,40781.25,245440.903180628,16349.0,10026.6,33723.40424503974,-956.0,9991.1,-23722.441338270408,569.0,12120.56,-28711.79624375535,-1899.0,12821.84,-49680.5137737981
cardboard,703272.0,-0.09512435817365734,-0.020686099123204266,16706.0,284.22064,11.0,40351.5625,263249.23523686273,16296.0,13359.6,30266.025842098432,-636.0,9927.1,-14384.625959562545,15753.0,12155.96,122249.61870487186,-970.0,12790.18,-23444.91097529471
cardboard,703441.0625,-0.03047291170338534,-0.0033755192104041737,17371.0,424.75154,5.0,40820.3125,266788.62542290584,1462.0,16751.8,8602.071698207554,3008.0,9930.0,-21213.01456783316,16358.0,12812.68,-17944.252992783557,297.0,12784.08,12811.320300193096
cardboard,703639.6875,0.03956797732682864,0.014607642420773618,17313.0,337.1961,3.0,40429.6875,274795.37070371525,-70.0,17032.6,-30482.801159812312,17189.0,10225.0,137579.61821395252,17108.0,13464.68,-1815.8575119447196,-21.0,12788.86,-3535.283390761004
cardboard,703831.25,0.08344219125088939,0.025066894307303307,16953.0,281.6817,3.0,40390.625,257988.95192720534,563.0,16946.6,12548.048746577348,16350.0,11907.9,61730.25087757557,6086.0,14134.6,8520.28573150697,-1005.0,12781.24,-14394.96567190552
cardboard,704051.375,0.11284294781200999,0.031153301711804905,16353.0,302.71320000000003,3.0,40390.625,272450.6714075647,-353.0,16939.2,9201.436170701985,16312.0,13482.9,60733.17247197646,-331.0,14354.04,4942.385615812498,22.0,12749.14,6740.09365533205
cardboard,704241.875,0.14145130107496492,0.03693451559076772,17291.0,348.9906,5.0,40390.625,271861.77913838206,-80.0,17056.2,5073.153715476219,16881.0,15207.9,38878.56974361776,-1006.0,14378.32,16669.23678912499,-2075.0,12768.34,-27759.129061741813
cardboard,704468.9375,0.19236198856062492,0.0477778975775631,19314.0,329.31489999999997,4.0,250820.3125,299245.4780860921,2001.0,17444.8,24450.107382376853,3405.0,17098.3,41058.924361393816,1944.0,14419.0,29157.15326823888,2830.0,12767.3,13617.46493299515
cardboard,704660.9375,0.07174505842903997,0.01468561355888591,6366.0,236.41342,17.0,41015.625,180275.35952901997,-10587.0,15255.4,-77713.59239818537,-11017.0,16144.0,-125002.81233450759,-10080.0,13978.84,-117897.07449627406,-1684.0,12564.94,-13062.045093039167
cardboard,704859.8125,0.11323909379486234,0.024523081938315882,13793.0,330.59476,17.0,41132.8125,274033.2200982216,-2560.0,14623.4,1582.5486906568985,-2597.0,15785.0,28592.31691759362,-2719.0,13872.72,15205.703062137589,1191.0,12679.8,6312.741400543251
cardboard,705053.3125,-0.057208544020463936,-0.020178717581475134,384.0,734.78566,16.0,41054.6875,118950.61658454464,-16907.0,11429.6,-152911.1625538374,-16322.0,14184.4,-144298.61865231808,-18934.0,13227.6,-157930.97930304188,-140.0,12435.44,2990.9319485058804
cardboard,705243.9375,-0.22177266798541556,-0.06121987987749458,54.0,130.86151999999998,18.0,40195.3125,237469.5102621741,-19260.0,7982.2,-61775.96782391801,-17317.0,12519.2,-29319.115160731744,-18316.0,12457.04,-66234.84538168725,-646.0,12426.04,63298.78049963093
cardboard,705434.5625,-0.36689311567282945,-0.09533392772615204,33.0,154.70301999999998,18.0,41054.6875,230248.9702743766,-6333.0,4126.0,49973.61074535662,-17280.0,10785.4,-44546.40042933865,-18352.0,11723.56,-38136.60428423769,-3281.0,12412.7,4456.928714161302
cardboard,705654.5,-0.2704097458320607,-0.06529151489129163,7043.0,492.25058,16.0,40351.5625,215076.23142177233,-6750.0,4261.4,-58956.988676449284,-9910.0,9758.4,-42912.72050543301,-9494.0,11269.88,-40632.32120757349,1842.0,12487.28,-24878.400714018993
cardboard,705852.5,-0.17711588671639933,-0.038117624094713906,10284.0,374.13836000000003,16.0,40859.375,263300.61149706296,9900.0,3559.6,144349.9949125183,-6069.0,9091.5,-9150.05991050176,-6041.0,11019.76,2980.2570008818584,6163.0,12588.94,19510.063605512085
cardboard,706048.375,-0.0850633305219555,-0.012650964292711078,16326.0,334.00432,3.0,250742.1875,285432.90026808373,16272.0,6748.0,47963.390005909634,-965.0,9088.8,13571.12112970167,-1020.0,11019.8,16269.555749185325,-128.0,12833.04,9548.175100327295
cardboard,706248.9375,-0.005413771932981107,0.008387494663528387,17347.0,390.28442,2.0,40898.4375,315247.11134347285,17314.0,10206.6,84998.14106909625,-1967.0,9094.4,16001.633257380745,5.0,11019.84,37613.25014704757,1482.0,12850.9,38299.58591866406
cardboard,706441.0625,0.049109159200368784,0.021937950726743316,16299.0,352.49226,4.0,41289.0625,259410.37455081203,9256.0,13459.8,44334.1431290397,9933.0,8792.9,79135.01502179206,1936.0,10978.12,-28591.265439926967,-1039.0,12859.58,-30446.903902508
cardboard,706639.3125,0.10384120905006959,0.034847839576824836,18329.0,324.37296000000003,2.0,41250.0,278883.5655222439,8045.0,15717.0,15582.954025180952,4536.0,9989.2,4850.345424022293,18205.0,11136.76,141667.81303248118,1481.0,12879.4,-31855.35236489924
cardboard,706829.9375,0.14242628700328192,0.04303773866492378,17705.0,314.89504,4.0,40781.25,278274.51563240134,1379.0,17201.2,-7158.384635682392,17321.0,10380.4,159323.89904785668,17102.0,11840.0,82015.81458277156,36.0,12896.54,-13263.998886681977
cardboard,707239.3125,0.183463470710521,0.048994201400430204,16349.0,326.28042,2.0,40937.5,245843.87601764695,-998.0,17205.8,-69403.2353258259,16295.0,11976.9,8374.365755472856,16308.0,12469.84,34126.377082058694,-1002.0,12870.14,-46293.009543926775
cardboard,707284.625,0.23651853108585527,0.06191670466077144,16717.0,479.67664,3.0,250546.875,271005.5730421816,418.0,17079.8,11595.198491369578,16684.0,13643.2,40756.602767805016,16307.0,13136.88,38022.36364741731,358.0,12857.46,-2890.8654556297697
cardboard,707449.4375,0.2530846306982969,0.06353660644824777,16346.0,282.30872,2.0,40585.9375,305459.5509702464,-1983.0,17089.2,26575.985448002466,9303.0,15274.5,90383.31954847404,437.0,13774.32,47272.99724554809,-25.0,12857.2,11972.741565495671
cardboard,707904.75,0.04609246790737748,0.003912155537709704,1269.0,387.669,17.0,40976.5625,147277.0547210772,-16436.0,13677.2,-130997.46091132413,-9015.0,14697.1,-116023.55677598575,-16114.0,13188.72,-158001.11714245036,-16111.0,12555.16,-131494.9019165773
cardboard,707950.75,-0.11176454133799799,-0.03600457003218889,447.0,431.04544,16.0,40976.5625,149150.74539198674,-15902.0,10225.6,-96693.13062566021,-15879.0,13713.4,-136282.154876097,-15943.0,12511.28,-96290.15778864126,-10972.0,12216.5,-121067.20030711673
cardboard,708142.0625,-0.2673652696560036,-0.0736194223515986,33.0,89.67068,10.0,41171.875,269891.94845431857,-16684.0,6962.4,-1113.6245878630434,-17314.0,12084.1,-45355.16288915428,-16673.0,11857.0,6642.713217455836,-15788.0,11988.78,-4260.750970064779
cardboard,708334.3125,-0.2808179184956707,-0.07344188531194286,9698.0,423.78472,17.0,40390.625,136753.8527865587,-6648.0,5558.6,-168705.69818368767,-6601.0,11319.2,-122656.52176425332,-7673.0,11576.68,-130034.77263634713,8745.0,11866.32,-4245.763745432167
cardboard,708525.75,-0.2917494652524707,-0.07264783622497792,9169.0,353.24154,14.0,41054.6875,159092.3782384204,7900.0,4123.2,11815.323517343204,-9160.0,10606.2,-119791.1872838235,-8144.0,11248.6,-115702.99246529484,8156.0,12030.64,-125640.50017726899
cardboard,708731.8125,-0.41258236620622657,-0.09956739745513393,3341.0,129.75155999999998,17.0,40507.8125,249791.55414069898,2894.0,4537.6,100640.80874871224,-14364.0,9107.4,-28482.961491702357,-13612.0,10689.72,-8197.397786506364,3136.0,12077.2,-26819.67407496099
cardboard,708923.5,-0.5005448561693865,-0.1171062053525971,7114.0,127.13274,17.0,40898.4375,253462.35555156163,7081.0,5871.0,-16429.592902756936,-9235.0,8048.3,7618.47953391468,-9239.0,10296.16,-18988.315856003086,-3753.0,12215.38,3993.6893558632582
cardboard,709148.3125,-0.35801156886377505,-0.07407221661948818,16528.0,307.97411999999997,1.0,40156.25,242541.82651112424,6830.0,9170.0,105787.97372456553,-189.0,8066.2,-28463.746531057375,-763.0,10303.16,-29319.952627257822,-156.0,12328.6,-24966.459280627983
cardboard,709346.5,-0.2211986148162131,-0.03545546669077375,17341.0,387.39506,5.0,250234.375,275061.5905968903,8172.0,10698.6,115969.2123584699,995.0,8128.6,-30397.960373356065,-1973.0,10305.16,-24183.887489201792,-956.0,12341.74,19869.04824763324
cardboard,709548.5625,-0.10586468396892496,-0.004221274287981563,16322.0,334.45640000000003,3.0,40898.4375,295411.74072620564,12981.0,12129.2,45620.18658550666,15053.0,8126.2,148134.68600512843,9956.0,10185.48,115136.38119718566,-1048.0,12302.24,25323.415908352414
cardboard,709748.125,-0.0006069054526653545,0.02283941498632006,18285.0,336.40794,1.0,41250.0,302878.4619533093,11171.0,15118.0,49416.106401747675,17838.0,9827.8,153727.71656132257,4492.0,10662.24,28845.24185508769,1839.0,12320.54,4706.027928015275
cardboard,709946.6875,0.08309250378782417,0.04303728488363859,13972.0,281.06658,2.0,40390.625,282482.2175711882,-2556.0,16489.6,39940.391060063936,13939.0,11180.3,12590.269116869604,13588.0,10669.4,163531.60098664352,-2540.0,12271.06,23654.700535104144
cardboard,710359.6875,0.1608329181071125,0.0582057412162099,17059.0,268.13764000000003,4.0,40664.0625,264319.9748100311,-282.0,16595.8,-10741.615786859184,7361.0,12882.9,127566.12202347242,17005.0,11336.4,26850.46454785703,-2259.0,12282.0,-12561.621077555406
cardboard,710408.0,0.2462618167660502,0.07909048141911648,19390.0,365.305,2.0,250585.9375,263509.3519387008,3068.0,17005.6,-31902.38878750481,10221.0,13852.1,104416.97370028042,19357.0,12109.84,33260.38166432423,1020.0,12283.44,-40195.00370516052
